SHIPMENT_ID,SHIPMENT_DATE,ORDER_CREATED_TS_UTC,LAST_EVENT_TS_UTC,DELIVERED_TS_UTC,OFFICE_CODE,OFFICE_NAME,CITY,REGION,HUB_TYPE,CUSTOMER_CODE,CUSTOMER_NAME,CUSTOMER_SEGMENT,CUSTOMER_TYPE,PREFERRED_SERVICE_CODE,SERVICE_CODE,SERVICE_NAME,PRIORITY_LEVEL,SLA_HOURS,TEMPERATURE_CONTROL_FLAG,DEST_POSTAL_CODE,DEST_CITY,DEST_REGION,ROUTE_CODE,CARRIER_MODE,WEIGHT_KG,WEIGHT_BAND_RAW,BASE_PRICE_EUR,FUEL_SURCHARGE_EUR,TOTAL_PRICE_EUR,DELIVERY_STATUS,ATTEMPT_COUNT,SOURCE_SYSTEM,SOURCE_PLATFORM,SAP_DOCUMENT_NO,SNOWFLAKE_BATCH_ID,EXTRACT_TS_UTC
PC-2023-000436,2023-01-04,2023-01-04T16:15:00Z,2023-01-05T10:15:00Z,2023-01-05T22:15:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28714,Fuenlabrada,Centro,R-MAD01-02,Van,2.7,1-5 kg,12.64,1.05,13.69,Delivered,1.0,ParcelOps,Snowflake,8225300437,SF_BATCH_20230105,2023-01-20T16:48:00Z
PC-2023-000433,2023-01-04,2023-01-04T17:50:00Z,2023-01-05T23:50:00Z,2023-01-09T10:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28823,Alcalá de Henares,Centro,R-MAD01-02,Van,7.4,5-10 kg,9.02,0.6,9.62,Returned,2.0,ParcelOps,Snowflake,8225300434,SF_BATCH_20230105,2023-01-17T18:27:00Z
PC-2023-000153,2023-01-05,2023-01-05T06:50:00Z,2023-01-05T19:50:00Z,2023-01-06T05:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28114,Alcalá de Henares,Centro,R-MAD01-02,Van,2.5,1-5 kg,11.16,0.89,12.05,Delivered,2.0,SAP_S4,Snowflake,8225300154,SF_BATCH_20230105,2023-01-22T07:27:00Z
PC-2023-000272,2023-01-05,2023-01-05T08:30:00Z,2023-01-05T19:30:00Z,2023-01-06T12:30:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28543,Fuenlabrada,Centro,R-MAD02-01,Van,9.8,5-10 kg,13.74,1.1,14.84,Delivered,1.0,SAP_ECC,Snowflake,8225300273,SF_BATCH_20230105,2023-01-18T09:12:00Z
PC-2023-000284,2023-01-05,2023-01-05T08:50:00Z,2023-01-06T15:50:00Z,2023-01-06T20:50:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28835,Alcalá de Henares,Centro,R-MAD01-02,Van,5.0,1-5 kg,8.42,0.62,9.04,Delivered,1.0,SAP_ECC,Snowflake,8225300285,SF_BATCH_20230105,2023-02-03T09:01:00Z
PC-2023-000313,2023-01-05,2023-01-05T09:20:00Z,2023-01-05T20:20:00Z,2023-01-06T04:20:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28619,Alcorcón,Centro,R-MAD02-01,Van,9.5,5-10 kg,14.33,1.06,15.39,Delivered,1.0,SAP_S4,Snowflake,8225300314,SF_BATCH_20230105,2023-01-18T10:05:00Z
PC-2023-000321,2023-01-05,2023-01-05T09:25:00Z,2023-01-06T04:25:00Z,2023-01-06T06:25:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28214,Fuenlabrada,Centro,R-MAD01-02,Van,2.8,1-5 kg,12.86,1.01,13.87,Delivered,1.0,ParcelOps,Snowflake,8225300322,SF_BATCH_20230105,2023-02-06T09:56:00Z
PC-2023-000263,2023-01-05,2023-01-05T09:50:00Z,2023-01-05T22:50:00Z,2023-01-06T05:50:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46484,Valencia,Este,R-VAL02-01,Van,4.2,1-5 kg,11.61,0.85,12.46,Delivered,1.0,SAP_ECC,Snowflake,8225300264,SF_BATCH_20230105,2023-02-16T10:41:00Z
PC-2023-000097,2023-01-05,2023-01-05T12:05:00Z,2023-01-06T09:05:00Z,2023-01-07T14:05:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46115,Castellón,Este,R-VAL02-01,Van,5.2,5-10 kg,9.51,0.68,10.19,Delivered,2.0,ParcelOps,Snowflake,8225300098,SF_BATCH_20230105,2023-02-05T12:34:00Z
PC-2023-000302,2023-01-05,2023-01-05T12:20:00Z,2023-01-06T06:20:00Z,2023-01-06T13:20:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28791,Leganés,Centro,R-MAD01-02,Van,9.2,5-10 kg,12.67,1.01,13.68,Delivered,2.0,SAP_ECC,Snowflake,8225300303,SF_BATCH_20230105,2023-02-12T12:37:00Z
PC-2023-000308,2023-01-05,2023-01-05T13:50:00Z,2023-01-06T20:50:00Z,2023-01-07T20:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46632,Badalona,Este,R-BCN01-02,Van,2.7,1-5 kg,8.5,0.58,9.08,Delivered,1.0,SAP_S4,Snowflake,8225300309,SF_BATCH_20230105,2023-01-27T14:19:00Z
PC-2023-000110,2023-01-05,2023-01-05T13:55:00Z,2023-01-06T04:55:00Z,2023-01-06T09:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46913,Sabadell,Este,R-BCN01-02,Van,2.3,1-5 kg,11.67,0.87,12.54,Delivered,1.0,SAP_S4,Snowflake,8225300111,SF_BATCH_20230105,2023-01-21T14:03:00Z
PC-2023-000238,2023-01-05,2023-01-05T14:20:00Z,2023-01-06T09:20:00Z,2023-01-06T11:20:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41190,Huelva,Sur,R-SEV01-02,Van,6.7,5-10 kg,12.73,0.98,13.71,Delivered,1.0,SAP_S4,Snowflake,8225300239,SF_BATCH_20230105,2023-02-08T14:53:00Z
PC-2023-000488,2023-01-05,2023-01-05T16:10:00Z,2023-01-06T05:10:00Z,2023-01-06T12:10:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,EXP,Express,High,24,False,46173,Hospitalet de Llobregat,Este,R-BCN01-02,Van,1.3,1-5 kg,12.51,1.03,13.54,Delivered,3.0,ParcelOps,Snowflake,8225300489,SF_BATCH_20230105,2023-02-09T16:55:00Z
PC-2023-000449,2023-01-05,2023-01-05T16:30:00Z,2023-01-07T05:30:00Z,2023-01-08T02:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,28631,Leganés,Centro,R-MAD01-02,Van,4.9,1-5 kg,8.05,0.59,8.64,Delivered,1.0,ParcelOps,Snowflake,8225300450,SF_BATCH_20230105,2023-02-05T16:55:00Z
PC-2023-000368,2023-01-06,2023-01-06T07:40:00Z,2023-01-06T23:40:00Z,2023-01-07T06:40:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28636,Leganés,Centro,R-MAD01-02,Van,17.7,10+ kg,15.97,1.11,17.08,Delivered,1.0,SAP_ECC,Snowflake,8225300369,SF_BATCH_20230105,2023-02-06T08:16:00Z
PC-2023-000234,2023-01-06,2023-01-06T09:30:00Z,2023-01-07T17:30:00Z,2023-01-09T15:30:00Z,ZAR01,ParcelCraft Zaragoza Plataforma,Zaragoza,Noreste,National Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,50328,Pamplona,Noreste,R-ZAR01-01,Linehaul,0.9,0-1 kg,7.6,0.57,8.17,Returned,2.0,SAP_ECC,Snowflake,8225300235,SF_BATCH_20230105,2023-02-07T09:50:00Z
PC-2023-000195,2023-01-06,2023-01-06T10:15:00Z,2023-01-07T05:15:00Z,2023-01-07T10:15:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46397,Sabadell,Este,R-BCN01-02,Van,4.5,1-5 kg,12.84,0.87,13.71,Delivered,1.0,SAP_ECC,Snowflake,8225300196,SF_BATCH_20230105,2023-02-08T10:23:00Z
PC-2023-000423,2023-01-06,2023-01-06T10:15:00Z,2023-01-06T21:15:00Z,2023-01-07T13:15:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41075,Jerez de la Frontera,Sur,R-SEV01-02,Van,1.6,1-5 kg,12.95,1.07,14.02,Delivered,2.0,SAP_S4,Snowflake,8225300424,SF_BATCH_20230105,2023-02-07T10:29:00Z
PC-2023-000502,2023-01-06,2023-01-06T12:00:00Z,2023-01-08T09:00:00Z,2023-01-08T18:00:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,46865,Badalona,Este,R-BCN01-02,Van,6.0,5-10 kg,7.79,0.52,8.31,Delivered,1.0,SAP_S4,Snowflake,8225300503,SF_BATCH_20230105,2023-01-21T12:49:00Z
PC-2023-000215,2023-01-06,2023-01-06T12:20:00Z,2023-01-07T03:20:00Z,2023-01-07T15:20:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28959,Alcorcón,Centro,R-MAD01-02,Van,2.6,1-5 kg,12.59,0.83,13.42,Delivered,1.0,SAP_S4,Snowflake,8225300216,SF_BATCH_20230105,2023-02-09T12:32:00Z
PC-2023-000044,2023-01-06,2023-01-06T13:30:00Z,2023-01-07T00:30:00Z,2023-01-07T15:30:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28937,Fuenlabrada,Centro,R-MAD01-02,Van,13.3,10+ kg,16.24,1.33,17.57,Delivered,1.0,ParcelOps,Snowflake,8225300045,SF_BATCH_20230105,2023-01-23T13:48:00Z
PC-2023-000089,2023-01-06,2023-01-06T14:00:00Z,2023-01-07T11:00:00Z,2023-01-08T06:00:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,46442,Badalona,Este,R-BCN01-02,Van,7.7,5-10 kg,8.99,0.66,9.65,Delivered,1.0,ParcelOps,Snowflake,8225300090,SF_BATCH_20230105,2023-01-28T14:39:00Z
PC-2023-000359,2023-01-06,2023-01-06T15:15:00Z,2023-01-07T06:15:00Z,2023-01-07T13:15:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41070,Sevilla,Sur,R-SEV01-02,Van,9.6,5-10 kg,13.28,0.87,14.15,Delivered,1.0,SAP_S4,Snowflake,8225300360,SF_BATCH_20230105,2023-01-15T16:08:00Z
PC-2023-000033,2023-01-06,2023-01-06T15:25:00Z,2023-01-07T07:25:00Z,2023-01-08T06:25:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28244,Fuenlabrada,Centro,R-MAD01-02,Van,2.5,1-5 kg,12.26,1.0,13.26,Returned,3.0,SAP_S4,Snowflake,8225300034,SF_BATCH_20230105,2023-02-12T16:20:00Z
PC-2023-000396,2023-01-06,2023-01-06T15:45:00Z,2023-01-07T04:45:00Z,2023-01-07T09:45:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28373,Leganés,Centro,R-MAD01-02,Van,2.4,1-5 kg,12.45,0.97,13.42,Delivered,1.0,SAP_S4,Snowflake,8225300397,SF_BATCH_20230105,2023-01-18T16:08:00Z
PC-2023-000158,2023-01-06,2023-01-06T15:50:00Z,2023-01-08T07:50:00Z,2023-01-09T18:50:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,46198,Hospitalet de Llobregat,Este,R-BCN01-02,Van,11.9,10+ kg,9.94,0.65,10.59,Delivered,1.0,SAP_ECC,Snowflake,8225300159,SF_BATCH_20230105,2023-01-22T16:25:00Z
PC-2023-000385,2023-01-06,2023-01-06T16:35:00Z,2023-01-07T05:35:00Z,,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46852,Badalona,Este,R-BCN01-02,Van,13.7,10+ kg,14.67,1.1,15.77,Exception,2.0,SAP_S4,Snowflake,8225300386,SF_BATCH_20230105,2023-02-06T16:57:00Z
PC-2023-000235,2023-01-07,2023-01-07T06:00:00Z,2023-01-07T23:00:00Z,,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41904,Cádiz,Sur,R-SEV01-02,Van,2.4,1-5 kg,11.27,0.89,12.16,Exception,2.0,SAP_ECC,Snowflake,8225300236,SF_BATCH_20230105,2023-01-23T06:02:00Z
PC-2023-000168,2023-01-07,2023-01-07T09:15:00Z,2023-01-09T00:15:00Z,2023-01-09T15:15:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,46240,Castellón,Este,R-BCN01-02,Van,2.9,1-5 kg,7.39,0.48,7.87,Delivered,1.0,SAP_ECC,Snowflake,8225300169,SF_BATCH_20230105,2023-01-22T09:39:00Z
PC-2023-000088,2023-01-07,2023-01-07T10:10:00Z,2023-01-08T00:10:00Z,2023-01-09T00:10:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28779,Alcorcón,Centro,R-MAD01-02,Van,4.8,1-5 kg,11.92,0.8,12.72,Returned,2.0,SAP_S4,Snowflake,8225300089,SF_BATCH_20230105,2023-02-09T10:59:00Z
PC-2023-000100,2023-01-07,2023-01-07T10:10:00Z,2023-01-07T22:10:00Z,2023-01-08T05:10:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46374,Hospitalet de Llobregat,Este,R-VAL02-01,Van,9.8,5-10 kg,12.41,0.92,13.33,Delivered,3.0,ParcelOps,Snowflake,8225300101,SF_BATCH_20230105,2023-01-26T11:06:00Z
PC-2023-000019,2023-01-07,2023-01-07T10:35:00Z,2023-01-08T23:35:00Z,2023-01-09T06:35:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,STD,Standard,Normal,48,False,41565,Córdoba,Sur,R-SEV01-02,Van,3.0,1-5 kg,8.83,0.69,9.52,Delivered,1.0,SAP_S4,Snowflake,8225300020,SF_BATCH_20230105,2023-01-18T10:37:00Z
PC-2023-000154,2023-01-07,2023-01-07T10:55:00Z,2023-01-08T02:55:00Z,2023-01-08T15:55:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28383,Fuenlabrada,Centro,R-MAD02-01,Van,6.7,5-10 kg,12.97,1.0,13.97,Delivered,1.0,ParcelOps,Snowflake,8225300155,SF_BATCH_20230105,2023-01-30T11:18:00Z
PC-2023-000102,2023-01-07,2023-01-07T11:00:00Z,2023-01-08T01:00:00Z,2023-01-08T07:00:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46536,Castellón,Este,R-VAL02-01,Van,10.1,10+ kg,15.05,1.11,16.16,Delivered,1.0,SAP_ECC,Snowflake,8225300103,SF_BATCH_20230105,2023-02-11T11:48:00Z
PC-2023-000218,2023-01-07,2023-01-07T11:55:00Z,2023-01-08T01:55:00Z,2023-01-08T13:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28348,Fuenlabrada,Centro,R-MAD01-02,Van,4.7,1-5 kg,12.8,0.89,13.69,Delivered,1.0,SAP_ECC,Snowflake,8225300219,SF_BATCH_20230105,2023-02-02T12:24:00Z
PC-2023-000405,2023-01-07,2023-01-07T12:20:00Z,2023-01-08T00:20:00Z,2023-01-08T17:20:00Z,MAD02,ParcelCraft Madrid Sur,Fuenlabrada,Centro,Distribution Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28940,Alcalá de Henares,Centro,R-MAD02-01,Van,4.3,1-5 kg,12.51,0.98,13.49,Delivered,1.0,SAP_S4,Snowflake,8225300406,SF_BATCH_20230105,2023-01-15T12:47:00Z
PC-2023-000337,2023-01-07,2023-01-07T13:00:00Z,2023-01-08T07:00:00Z,,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,28273,Alcorcón,Centro,R-MAD01-02,Van,4.2,1-5 kg,12.98,1.06,14.04,Exception,2.0,ParcelOps,Snowflake,8225300338,SF_BATCH_20230105,2023-01-20T13:41:00Z
PC-2023-000454,2023-01-07,2023-01-07T13:05:00Z,2023-01-09T02:05:00Z,2023-01-09T21:05:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,28995,Fuenlabrada,Centro,R-MAD01-02,Van,0.8,0-1 kg,6.73,0.45,7.18,Delivered,2.0,ParcelOps,Snowflake,8225300455,SF_BATCH_20230105,2023-01-31T13:24:00Z
PC-2023-000105,2023-01-07,2023-01-07T13:25:00Z,2023-01-08T07:25:00Z,2023-01-08T15:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41576,Málaga,Sur,R-SEV01-02,Van,6.7,5-10 kg,13.03,0.85,13.88,Delivered,1.0,SAP_ECC,Snowflake,8225300106,SF_BATCH_20230105,2023-01-24T14:19:00Z
PC-2023-000186,2023-01-07,2023-01-07T16:20:00Z,2023-01-09T13:20:00Z,2023-01-09T19:20:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,41646,Sevilla,Sur,R-SEV01-02,Van,5.7,5-10 kg,8.53,0.64,9.17,Delivered,1.0,SAP_S4,Snowflake,8225300187,SF_BATCH_20230105,2023-01-20T17:13:00Z
PC-2023-000021,2023-01-07,2023-01-07T16:35:00Z,2023-01-09T04:35:00Z,2023-01-10T15:35:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,46658,Hospitalet de Llobregat,Este,R-VAL02-01,Van,8.1,5-10 kg,8.35,0.62,8.97,Delivered,1.0,SAP_S4,Snowflake,8225300022,SF_BATCH_20230105,2023-01-28T17:00:00Z
PC-2023-000455,2023-01-07,2023-01-07T16:45:00Z,2023-01-08T07:45:00Z,2023-01-08T13:45:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41958,Huelva,Sur,R-SEV01-02,Van,9.5,5-10 kg,12.58,0.85,13.43,Delivered,1.0,SAP_ECC,Snowflake,8225300456,SF_BATCH_20230105,2023-02-07T16:50:00Z
PC-2023-000498,2023-01-07,2023-01-07T17:20:00Z,2023-01-08T10:20:00Z,2023-01-09T10:20:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46905,Sabadell,Este,R-BCN01-02,Van,13.7,10+ kg,14.44,0.98,15.42,Returned,2.0,SAP_S4,Snowflake,8225300499,SF_BATCH_20230105,2023-01-16T17:40:00Z
PC-2023-000279,2023-01-07,2023-01-07T17:25:00Z,2023-01-08T02:25:00Z,2023-01-08T07:25:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,SAM,Same Day,Critical,12,False,41803,Cádiz,Sur,R-SEV01-02,Van,6.0,5-10 kg,18.75,1.36,20.11,Delivered,1.0,SAP_S4,Snowflake,8225300280,SF_BATCH_20230105,2023-01-18T18:05:00Z
PC-2023-000111,2023-01-08,2023-01-08T07:50:00Z,2023-01-09T20:50:00Z,2023-01-10T00:50:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,41856,Cádiz,Sur,R-SEV01-02,Van,5.0,1-5 kg,8.27,0.58,8.85,Delivered,1.0,ParcelOps,Snowflake,8225300112,SF_BATCH_20230105,2023-01-15T08:32:00Z
PC-2023-000400,2023-01-08,2023-01-08T08:40:00Z,2023-01-09T18:40:00Z,2023-01-10T09:40:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,41948,Cádiz,Sur,R-SEV01-02,Van,4.9,1-5 kg,8.28,0.67,8.95,Delivered,2.0,SAP_S4,Snowflake,8225300401,SF_BATCH_20230105,2023-01-30T08:43:00Z
PC-2023-000018,2023-01-08,2023-01-08T10:25:00Z,2023-01-08T19:25:00Z,2023-01-09T10:25:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46120,Sabadell,Este,R-BCN01-02,Van,4.6,1-5 kg,11.6,0.91,12.51,Delivered,1.0,SAP_ECC,Snowflake,8225300019,SF_BATCH_20230105,2023-02-08T10:49:00Z
PC-2023-000347,2023-01-08,2023-01-08T10:30:00Z,2023-01-09T02:30:00Z,2023-01-09T04:30:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,EXP,Express,High,24,False,46418,Hospitalet de Llobregat,Este,R-BCN01-02,Van,2.6,1-5 kg,12.08,0.79,12.87,Delivered,1.0,SAP_S4,Snowflake,8225300348,SF_BATCH_20230105,2023-01-31T10:33:00Z
PC-2023-000106,2023-01-08,2023-01-08T10:50:00Z,2023-01-09T03:50:00Z,2023-01-09T11:50:00Z,SEV01,ParcelCraft Sevilla Cartuja,Sevilla,Sur,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,41485,Huelva,Sur,R-SEV01-02,Van,4.4,1-5 kg,11.68,0.92,12.6,Delivered,1.0,SAP_ECC,Snowflake,8225300107,SF_BATCH_20230105,2023-02-01T11:09:00Z
PC-2023-000096,2023-01-08,2023-01-08T12:00:00Z,2023-01-09T20:00:00Z,2023-01-10T10:00:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46668,Badalona,Este,R-BCN01-02,Van,15.3,10+ kg,11.26,0.82,12.08,Delivered,1.0,SAP_ECC,Snowflake,8225300097,SF_BATCH_20230105,2023-02-09T12:49:00Z
PC-2023-000015,2023-01-08,2023-01-08T12:55:00Z,2023-01-09T02:55:00Z,2023-01-09T07:55:00Z,VAL02,ParcelCraft Valencia Norte,Valencia,Este,Regional Hub,CUST-100,Northwind Retail,Enterprise,B2B,EXP,EXP,Express,High,24,False,46520,Hospitalet de Llobregat,Este,R-VAL02-01,Van,6.6,5-10 kg,13.62,1.01,14.63,Delivered,1.0,SAP_ECC,Snowflake,8225300016,SF_BATCH_20230105,2023-01-18T13:14:00Z
PC-2023-000219,2023-01-08,2023-01-08T12:55:00Z,2023-01-10T21:55:00Z,2023-01-10T23:55:00Z,MAD01,ParcelCraft Madrid Centro,Madrid,Centro,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,ECO,Economy,Low,72,False,28183,Leganés,Centro,R-MAD01-02,Van,12.3,10+ kg,8.46,0.67,9.13,Delivered,1.0,ParcelOps,Snowflake,8225300220,SF_BATCH_20230105,2023-02-21T13:48:00Z
PC-2023-000422,2023-01-08,2023-01-08T13:55:00Z,2023-01-09T08:55:00Z,2023-01-10T18:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,STD,Standard,Normal,48,False,46756,Barcelona,Este,R-BCN01-02,Van,4.8,1-5 kg,7.8,0.55,8.35,Delivered,2.0,SAP_S4,Snowflake,8225300423,SF_BATCH_20230105,2023-02-02T14:29:00Z
PC-2023-000297,2023-01-08,2023-01-08T14:55:00Z,2023-01-09T03:55:00Z,2023-01-09T13:55:00Z,BCN01,ParcelCraft Barcelona Litoral,Barcelona,Este,Urban Hub,CUST-102,Alpine Electronics,Enterprise,B2B,STD,EXP,Express,High,24,False,46452,Badalona,Este,R-BCN01-02,Van,9.7,5-10 kg,14.16,1.13,15.29,Delivered,1.0,SAP_S4,Snowflake,8225300298,SF_BATCH_20230105,2023-02-01T15:06:00Z
